name,links,number_links,leader,member,ally,enemy
Nathaniel_Richards_(Kang)_(Earth-6311),"['Johann_Shmidt_(Clone)_(Earth-616)', 'Shang-Chi_(Earth-616)', 'Artur_Zarrko_(Earth-6297)', 'Monica_Rambeau_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Ultron_(Earth-616)', 'En_Dwi_Gast_(Earth-616)', 'Jessica_Jones_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Arno_Stark_(Earth-8410)', 'Frankie_Raye_(Earth-616)', 'Jonathan_Walker_(Earth-616)', 'Eric_Masterson_(Earth-616)', 'Richard_Jones_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Owen_Reece_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Galan_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Tara_Richards_(Earth-6311)', 'Jacques_Duquesne_(Earth-616)', 'Space_Phantom_(Temporal_Limbo)', 'Nathaniel_Richards_(Iron_Lad)_(Earth-6311)', 'Thor_Odinson_(Earth-616)', 'James_Sanders_(Earth-616)', 'Mephisto_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Attuma_(Earth-616)', 'James_Rhodes_(Earth-616)', 'Amora_(Earth-616)', 'Carol_Danvers_(Earth-616)', ""T'Challa_(Earth-616)"", 'James_Howlett_(Earth-616)', 'Curtis_Connors_(Earth-616)', 'Eliot_Franklin_(Thunderball)_(Earth-616)', 'Melissa_Gold_(Earth-98120)', 'Otto_Octavius_(Earth-616)', 'Adam_Warlock_(Earth-616)', 'Dane_Whitman_(Earth-616)', 'Tania_Belinskaya_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Sergei_Krylov_(Earth-616)', 'Brian_Braddock_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Matthew_Hawk_(Earth-616)', 'Michael_Collins_(Earth-616)', 'Vision_(Earth-616)', 'Sharon_Ventura_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Mary_MacPherran_(Earth-616)', 'Tempus_(Temporal_Limbo)', 'Growing_Man_(Earth-6311)', 'Peter_Quill_(Earth-616)', 'Carl_Creel_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Nathaniel_Richards_(Kang)_(Earth-6311)', 'Genis-Vell_(Earth-98120)', 'Stephen_Strange_(Earth-616)', 'Delroy_Garrett_Jr._(Earth-616)', 'Kyle_Richmond_(Earth-616)', 'Nathan_Summers_(Stryfe)_(Earth-4935)', 'Mantis_(Brandt)_(Earth-616)', 'Henry_Pym_(Earth-616)', 'Cassandra_Lang_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'Franklin_Hall_(Earth-616)', 'Nathaniel_Richards_(Earth-616)', 'Necrodamus_(Earth-616)', 'Ravonna_Renslayer_(Earth-6311)', 'Bruce_Banner_(Earth-616)', 'Jim_Hammond_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Heather_Douglas_(Earth-616)', 'Miguel_Santos_(Earth-616)', 'Morgan_Le_Fay_(Earth-616)', 'Beyonder_(Earth-616)', 'Wendell_Vaughn_(Earth-616)', 'Odin_Borson_(Earth-616)', 'Magus_(Earth-7528)', 'Nathaniel_Richards_(Immortus)_(Earth-6311)', 'Thanos_(Earth-616)', 'David_Cannon_(Earth-616)']",90,[],['Avengers'],[],"['Avengers', 'Young Avengers', 'Fantastic Four']"
Dallas_Riordan_(Earth-616),"['Erik_Josten_(Earth-616)', 'Wolfgang_von_Strucker_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Genis-Vell_(Earth-616)', 'Henry_Gyrich_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Justine_Hammer_(Earth-616)', 'Franklin_Hall_(Earth-616)', 'En_Dwi_Gast_(Earth-616)', 'Henry_Pym_(Earth-616)', 'Steven_Rogers_(Earth-616)']",14,[],['Thunderbolts'],[],[]
Bruce_Banner_(Earth-616),"['Johann_Shmidt_(Clone)_(Earth-616)', 'Tyros_(Earth-616)', 'Impossible_Man_(Earth-616)', 'Monica_Rambeau_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Ultron_(Earth-616)', 'Romulus_Augustulus_(Earth-616)', 'Steven_Rogers_(Earth-61311)', 'En_Dwi_Gast_(Earth-616)', 'Leonard_Samson_(Earth-616)', 'Jane_Foster_(Earth-616)', 'Mandarin_(Earth-616)', 'Onslaught_(Psychic_Entity)_(Earth-616)', 'Peter_Corbeau_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Cul_Borson_(Earth-616)', 'Lorna_Dane_(Earth-616)', ""Kl'rt_(Earth-616)"", 'Mar-Vell_(Earth-616)', 'Challenger_(Elder_of_the_Universe)_(Earth-616)', 'Richard_Jones_(Earth-616)', 'Henry_Gyrich_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Carmilla_Black_(Earth-616)', 'Blastaar_(Earth-616)', 'Samantha_Parrington_(Earth-616)', 'Maximus_Boltagon_(Earth-616)', 'En_Sabah_Nur_(Earth-616)', 'Owen_Reece_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Galan_(Earth-616)', 'Skurge_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Marc_Spector_(Earth-616)', 'Void_(Dark_Sentry)_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Space_Phantom_(Temporal_Limbo)', 'Thor_Odinson_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Cyttorak_(Earth-616)', 'Calvin_Zabo_(Earth-616)', 'Mephisto_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'James_Rhodes_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Skaar_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Carol_Danvers_(Earth-616)', ""T'Challa_(Earth-616)"", 'Nathan_Summers_(Earth-616)', 'James_Howlett_(Earth-616)', 'Vlad_Dracula_(Earth-616)', 'Melinda_Leucenstern_(Earth-616)', 'Arnim_Zola_(Earth-616)', 'Edward_Brock_(Earth-616)', 'Craig_Saunders_Jr._(Earth-616)', 'Robert_Maverick_(Earth-616)', 'Lyra_(Earth-8009)', 'Wade_Wilson_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'William_Baker_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Stranger_(Cosmic_Being)_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Gunther_Bain_(Earth-616)', 'Genis-Vell_(Earth-616)', 'Cletus_Kasady_(Earth-616)', 'Theodore_Sallis_(Earth-616)', 'Shaper_of_Worlds_(Earth-616)', 'Amadeus_Cho_(Earth-616)', 'Simon_Utrecht_(Earth-616)', 'Recording_Observation_Bot_(Earth-616)', 'Vision_(Earth-616)', 'Ares_(Earth-616)', 'Piotr_Rasputin_(Earth-616)', 'Phillip_Masters_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'Calizuma_(Earth-616)', 'Harvey_Elder_(Earth-616)', 'Joshua_Foley_(Earth-616)', 'Todd_Arliss_(Earth-616)', 'Frederick_Myers_(Earth-616)', 'Dormammu_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Kallark_(Earth-616)', 'Elizabeth_Ross_(Earth-616)', 'Armando_Muñoz_(Earth-616)', 'Akihiro_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'Peter_Quill_(Earth-616)', 'Carl_Creel_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Daniel_Rand_(Earth-616)', 'Jericho_Drumm_(Earth-616)', 'Tryco_Slatterus_(Earth-616)', 'Va_Nee_Gast_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Nathaniel_Richards_(Kang)_(Earth-6311)', 'Cain_Marko_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Blackagar_Boltagon_(Skrull)_(Earth-616)', 'Henry_Pym_(Earth-616)', 'Marvin_Flumm_(Earth-616)', 'Warren_Worthington_III_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Thaddeus_Ross_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'Laura_Kinney_(Earth-616)', 'Sergei_Kravinoff_(Earth-616)', 'Necrodamus_(Earth-616)', 'James_Darnell_(Earth-616)', 'Brunnhilde_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Yandroth_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Xemnu_(Earth-616)', 'Knull_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Arthur_Douglas_(Earth-616)', 'Victoria_Hand_(Earth-616)', 'Daniel_Drumm_(Earth-616)', 'Super-Adaptoid_(Earth-616)', 'Heather_Douglas_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Alexander_Summers_(Earth-616)', 'Beyonder_(Earth-616)', 'Mad_Thinker_(Julius)_(Earth-616)', 'Dmitri_Smerdyakov_(Earth-616)', 'Aleksei_Sytsevich_(Earth-616)', 'Kevin_Plunder_(Earth-616)', 'Odin_Borson_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Thanos_(Earth-616)', 'David_Cannon_(Earth-616)', 'Clay_Quartermain_(Earth-616)', 'Natalia_Romanova_(Earth-616)']",145,[],"['Avengers', 'Illuminati', 'Strategic Homeland Intervention, Enforcement and Logistics Division', 'Defenders', 'Hand']",[],"['Avengers', 'Illuminati', 'Fantastic Four', 'Hydra']"
Molly_Stiles_(Earth-616),[],0,[],['Hydra'],[],[]
Heidi_Franklin_(Earth-616),['James_Sanders_(Earth-616)'],1,[],['Thunderbolts'],[],[]
Anne_Ghazikhanian_(Earth-616),"['Robert_Drake_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Lorna_Dane_(Earth-616)', 'Jean-Paul_Beaubier_(Earth-616)', 'Alexander_Summers_(Earth-616)']",5,[],[],['X-Men'],[]
Mariano_Lopez_(Earth-616),"['Kali_Vries_(Earth-616)', 'Maximillian_Zaran_(Earth-616)']",2,[],[],[],['Thunderbolts']
Gorr_(New_Men)_(Earth-616),"['Grom_(Earth-616)', 'Galan_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Stranger_(Cosmic_Being)_(Earth-616)']",4,[],[],[],['Fantastic Four']
Sylatin_(Earth-616),"['Abigail_Brand_(Earth-616)', 'Kruun_(Earth-616)', 'Piotr_Rasputin_(Earth-616)']",3,[],[],[],['X-Men']
Reed_Richards_(Counter-Earth)_(Earth-616),"['Metalloid_(Earth-616)', 'Greer_Grant_(Earth-616)', 'Annihilus_(Earth-616)', 'Impossible_Man_(Earth-616)', 'Blastaar_(Earth-616)', 'Alicia_Masters_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Adam_Warlock_(Earth-616)', 'Galan_(Earth-616)', 'Thundra_(Earth-715)', 'Mad_Thinker_(Julius)_(Earth-616)']",11,[],[],[],['Fantastic Four']
Roderick_Campbell_(Earth-811),"['Rachel_Summers_(Earth-811)', 'Scott_Summers_(Earth-616)', 'En_Sabah_Nur_(Earth-616)', 'Susan_Storm_(Earth-616)']",4,[],[],[],['X-Men']
Robert_Baldwin_(Earth-616),"['Vance_Astrovik_(Earth-616)', 'Samuel_Alexander_(Earth-616)', 'Greer_Grant_(Earth-616)', 'Jessica_Jones_(Earth-616)', 'Tyros_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Anath-Na_Mut_(Earth-616)', 'Robert_Baldwin_(Earth-616)', 'Jennifer_Takeda_(Earth-616)', 'Leonard_Samson_(Earth-616)', 'Henry_Pym_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Doreen_Green_(Earth-616)']",15,[],"['Avengers', 'Thunderbolts']",[],[]
Gabriel_Cohuelo_(Earth-616),"['Katherine_Pryde_(Earth-616)', 'James_Howlett_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Elizabeth_Braddock_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'Warlock_(Technarch)_(Earth-616)', 'Hope_Summers_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'James_Bradley_(Earth-616)', 'Kenji_Uedo_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Gabriel_Cohuelo_(Earth-616)']",13,[],['X-Men'],[],[]
Maximillian_Zaran_(Earth-616),"['Shang-Chi_(Earth-616)', 'Mariano_Lopez_(Earth-616)', 'Maximillian_Zaran_(Earth-616)', 'Jack_Monroe_(Earth-616)', 'Georges_Batroc_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Remy_LeBeau_(Earth-616)']",7,[],['Thunderbolts'],[],['Thunderbolts']
Arnold_Brown_(Earth-616),"['Rick_Stoner_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Wolfgang_von_Strucker_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'Laura_Brown_(Earth-616)']",5,['Hydra'],[],[],[]
Yutaka_(Earth-616),['Johnathon_Blaze_(Earth-616)'],1,['Hand'],['Hand'],[],[]
Silver_Fox_(Canadian)_(Earth-616),"['Victor_Creed_(Earth-616)', 'James_Howlett_(Earth-616)', ""Matsu'o_Tsurayaba_(Earth-616)"", 'Silver_Fox_(Canadian)_(Earth-616)']",4,[],['Hydra'],[],[]
Peter_Petruski_(Earth-616),"['Johann_Shmidt_(Clone)_(Earth-616)', 'Impossible_Man_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Ivan_Kragoff_(Earth-616)', 'Jane_Foster_(Earth-616)', 'Leonard_Samson_(Earth-616)', 'Jessica_Jones_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Lucia_von_Bardas_(Earth-616)', 'Mar-Vell_(Earth-616)', 'Jalome_Beacher_(Earth-616)', 'Richard_Jones_(Earth-616)', 'Blastaar_(Earth-616)', 'Galan_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'SJ3RX_(Earth-616)', 'Skurge_(Earth-616)', 'Kobik_(Earth-616)', 'Patricia_Walker_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Medusalith_Amaquelin_(Earth-616)', 'Drew_Daniels_(Earth-616)', 'Llyra_Morris_(Earth-616)', 'Arkady_Rossovich_(Earth-616)', 'Sharon_Carter_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Amora_(Earth-616)', 'Alicia_Masters_(Earth-616)', 'Wyatt_Wingfoot_(Earth-616)', 'Clown_(Franklin)_(Earth-616)', 'Paladin_(Earth-616)', 'Norman_Osborn_(Earth-616)', ""T'Challa_(Earth-616)"", 'Adrian_Toomes_(Earth-616)', 'Lyra_(Earth-8009)', 'Wade_Wilson_(Earth-616)', 'Eric_Williams_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Franklin_Nelson_(Earth-616)', 'Rachel_Leighton_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Blackagar_Boltagon_(Earth-616)', 'William_Baker_(Earth-616)', 'Greer_Grant_(Earth-616)', 'Peter_Petruski_(Earth-616)', ""Punisher_(Galactus'_Robot)_(Earth-616)"", 'Benjamin_Grimm_(Earth-616)', 'Johnathon_Blaze_(Earth-616)', 'Salamandra_(Earth-616)', 'Thundra_(Earth-715)', 'Morris_Bench_(Earth-616)', 'Annihilus_(Earth-616)', 'Maxwell_Dillon_(Earth-616)', 'Phillip_Masters_(Earth-616)', 'Aron_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'Mary_MacPherran_(Earth-616)', 'Georges_Batroc_(Earth-616)', 'Captain_Universe_(Earth-616)', 'Arcade_(Earth-616)', 'Wilbur_Day_(Earth-616)', 'Elizabeth_Ross_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'MacDonald_Gargan_(Earth-616)', 'Samuel_Wilson_(Earth-616)', 'Carl_Creel_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Reed_Richards_(Counter-Earth)_(Earth-616)', 'Agent_Gorman_(Earth-616)', 'Herman_Schultz_(Earth-616)', 'Erik_Josten_(Earth-616)', 'Anthony_Masters_(Earth-616)', 'Abner_Jenkins_(Earth-616)', 'Gwendolyn_Poole_(Earth-TRN565)', 'Loki_Laufeyson_(Earth-616)', 'Thaddeus_Ross_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'Franklin_Hall_(Earth-616)', 'Leland_Owlsley_(Earth-616)', 'William_Taurens_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Mad_Thinker_(Julius)_(Earth-616)', 'Dmitri_Smerdyakov_(Earth-616)', 'Stewart_Ward_(Earth-616)', 'Luke_Cage_(Earth-616)', 'David_Cannon_(Earth-616)']",91,[],['Sinister Six'],[],[]
Eva_Bell_(Earth-616),"['Max_Eisenhardt_(Earth-616)', 'Monet_St._Croix_(Earth-616)', 'Nicholas_Fury,_Jr._(Earth-616)', 'Alison_Blaire_(Earth-616)', 'James_Howlett_(Earth-616)', 'Dormammu_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'Christopher_Muse_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'Raven_Darkholme_(Earth-616)', 'Celeste_Cuckoo_(Earth-616)', 'Sophie_Cuckoo_(Earth-616)', 'David_Bond_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Morgan_Le_Fay_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Moira_MacTaggert_(Earth-TRN748)', 'Maria_Hill_(Earth-616)', 'Henry_McCoy_(Earth-295)', 'Sean_Cassidy_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Esme_Cuckoo_(Earth-616)', 'Paige_Guthrie_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Warren_Worthington_III_(Earth-616)']",26,[],['X-Men'],[],[]
Grom_(Earth-616),"['Null_the_Living_Darkness_(Earth-616)', 'Mindy_Williams_(Earth-616)', 'Stranger_(Cosmic_Being)_(Earth-616)', 'Phillip_Masters_(Earth-616)', 'Zebediah_Killgrave_(Earth-616)', 'Wendell_Vaughn_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Patricia_Walker_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Kyle_Richmond_(Earth-616)', 'Daimon_Hellstrom_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Joshua_Ayers_(Earth-616)', 'August_Masters_(Earth-616)']",16,[],"['Thunderbolts', 'Defenders']",[],"['Fantastic Four', 'Defenders']"
Martha_Johansson_(Earth-616),"['Piotr_Rasputin_(Earth-616)', 'Sugar_Man_(Earth-295)', 'Max_Eisenhardt_(Earth-616)', 'Trevor_Hawkins_(Earth-616)', 'Iara_Dos_Santos_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Gabrielle_Kinney_(Earth-616)', 'Kenji_Uedo_(Earth-616)', 'Robert_Herman_(Earth-616)', 'Victor_Borkowski_(Earth-616)', 'Quintavius_Quire_(Earth-616)', 'Rahne_Sinclair_(Earth-616)', 'James_Howlett_(Earth-616)', 'Evan_Sabahnur_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'Hope_Summers_(Earth-616)', 'Martha_Johansson_(Earth-616)', 'Karl_Lykos_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Kuan-Yin_Xorn_(Earth-616)', 'Eva_Bell_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Santo_Vaccarro_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Ernst_(Earth-616)', 'Nathaniel_Essex_(Earth-616)', 'Leech_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Megan_Gwynn_(Earth-616)', 'Julian_Keller_(Earth-616)']",31,[],['X-Men'],[],[]
Ahmet_Abdol_(Earth-616),"['Piotr_Rasputin_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Egros_(Earth-616)', 'Lucas_Bishop_(Earth-1191)', 'Shiro_Yoshida_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'Ahmet_Abdol_(Earth-616)', 'Nathaniel_Grey_(Earth-295)', 'Lorna_Dane_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'Robert_Drake_(Earth-616)', 'Mikhail_Rasputin_(Earth-616)', 'En_Sabah_Nur_(Earth-616)', 'Daniel_Rand_(Earth-616)', 'Alexander_Summers_(Earth-616)', 'Nathaniel_Essex_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Scott_Summers_(Earth-616)', ""Cal'syee_Neramani_(Earth-616)"", 'Cain_Marko_(Earth-616)', 'Luke_Cage_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Cyttorak_(Earth-616)']",25,[],[],[],['X-Men']
Jeremiah_Muldoon_(Earth-616),"['Dominikos_Petrakis_(Earth-616)', 'Julian_Keller_(Earth-616)', 'Norman_Osborn_(Earth-616)']",3,[],[],[],['Dark Avengers']
Technospike_(Earth-616),[],0,[],['Hydra'],[],[]
Jason_Strongbow_(Earth-616),"['Kevin_Plunder_(Earth-616)', 'Bullseye_(Lester)_(Earth-616)', 'Jacob_Oh_(Earth-616)', 'Luke_Cage_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'James_Rhodes_(Earth-616)', 'Jason_Strongbow_(Earth-616)', 'Zabu_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Wyatt_Wingfoot_(Earth-616)', 'Ulysses_Klaw_(Earth-616)']",12,[],['Avengers'],[],[]
Thaddeus_Ross_(Earth-616),"['Neena_Thurman_(Earth-616)', 'Tyros_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Thaddeus_Ross_(Earth-616)', 'Namor_McKenzie_(Earth-616)', 'En_Dwi_Gast_(Earth-616)', 'Laura_Kinney_(Earth-616)', 'Leonard_Samson_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Eugene_Thompson_(Earth-616)', 'Todd_Arliss_(Earth-616)', 'Craig_Saunders_Jr._(Earth-616)', 'Taneleer_Tivan_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Cul_Borson_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Knull_(Earth-616)', 'Elizabeth_Ross_(Earth-616)', 'Richard_Jones_(Earth-616)', 'Brock_Rumlow_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Aleksei_Sytsevich_(Earth-616)', 'Natalia_Romanova_(Earth-616)', 'Cletus_Kasady_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Mephisto_(Earth-616)', 'Clay_Quartermain_(Earth-616)', 'Thundra_(Earth-715)', 'Sersi_(Earth-616)']",35,[],['Avengers'],[],[]
Johann_Shmidt_(Clone)_(Earth-616),"['Johann_Shmidt_(Clone)_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Steven_Rogers_(Earth-61311)', 'Edwin_Jarvis_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'Arnim_Zola_(Earth-616)', 'Erik_Selvig_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Wong_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'David_Haller_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Daniel_Drumm_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Brock_Rumlow_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Loki_Laufeyson_(Ikol)_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Alexander_Summers_(Earth-616)', 'Maria_Hill_(Earth-616)', 'Kobik_(Earth-616)']",27,['Hydra'],[],[],[]
Autonomously_Decisive_Automated_Mechanism_(Earth-616),"['Robert_Farrell_(Earth-616)', 'Jocasta_Pym_(Earth-616)']",2,[],['Avengers'],[],[]
Beast_(Demon)_(Earth-616),"['Samuel_Chung_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Lu_Wei_(Earth-616)']",3,['Hand'],[],[],[]
Mindy_Williams_(Earth-616),['Kyle_Richmond_(Earth-616)'],1,[],[],[],['Defenders']
Tito_Falcon_(Earth-616),['Wade_Wilson_(Earth-616)'],1,[],['Hydra'],[],[]
Nicole_Orr_(Earth-616),[],0,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Zala_Dane_(Earth-616),"['Kevin_Plunder_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Terminus_(Destroyer)_(Earth-616)', 'Nicholas_Fury_(Earth-616)', 'Lorna_Dane_(Earth-616)', 'Garokk_(Earth-616)', 'Zala_Dane_(Earth-616)']",8,[],[],[],['X-Men']
Brian_Hibbs_(Earth-616),"['Dmitri_Smerdyakov_(Earth-616)', 'Frederick_Myers_(Earth-616)', 'Brian_Hibbs_(Earth-616)', 'Yuriko_Oyama_(Earth-616)', 'Luke_Cage_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Maxwell_Markham_(Earth-616)', 'Leland_Owlsley_(Earth-616)', 'Alexei_Kravinoff_(Earth-616)', 'Johnathon_Ohnn_(Earth-616)']",10,[],['Sinister Six'],[],[]
Irina_Clayton_(Earth-616),['Jean_Grey_(Earth-616)'],1,[],['X-Men'],[],[]
Arkon_(Earth-616),"['Anthony_Stark_(Earth-616)', 'Simon_Williams_(Earth-616)', 'Dane_Whitman_(Earth-616)', 'Monica_Rambeau_(Earth-616)', 'Jeffrey_Walters_(Earth-148611)', 'Wanda_Maximoff_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Anthony_Druid_(Earth-616)', 'Amora_(Earth-616)', 'Thundra_(Earth-715)']",11,[],[],[],['Fantastic Four']
